Pid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
4444, 20, 523, 0, -3980, NULL, 4, NORMAL
5555, 0, 522, 0, -4000, NULL, 6, NORMAL
6666, 0, 524, 0, -4000, NULL, 3, NORMAL
7777, 0, 466, 3, -4000, THREE_OF_A_KIND, 8, NORMAL
8888, 10160, 524, 3, 6160, THREE_OF_A_KIND, 1, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 20, 76, 2, -3980, TWO_PAIR, 6, NORMAL
2222, 0, 10, 5, -4000, ONE_PAIR, 7, NORMAL
3333, 0, 2, 2, -4000, ONE_PAIR, 8, NORMAL
4444, 0, 221, 8, -4000, THREE_OF_A_KIND, 3, NORMAL
5555, 0, 152, 6, -4000, TWO_PAIR, 4, NORMAL
6666, 0, 93, 3, -4000, ONE_PAIR, 5, NORMAL
7777, 18460, 546, 8, 14460, FULL_HOUSE, 1, NORMAL
8888, 20, 546, 3, -3980, TWO_PAIR, 2, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 2, 2, -4000, ONE_PAIR, 5, NORMAL
2222, 0, 2, 2, -4000, TWO_PAIR, 5, NORMAL
3333, 20, 309, 0, -3980, NULL, 2, NORMAL
4444, 0, 90, 13, -4000, FLUSH, 3, NORMAL
5555, 0, 2, 2, -4000, ONE_PAIR, 5, NORMAL
6666, 0, 4, 4, -4000, STRAIGHT, 4, NORMAL
7777, 0, 2, 2, -4000, ONE_PAIR, 5, NORMAL
8888, 28100, 309, 9, 24100, STRAIGHT, 1, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 4, 4, -4000, FOUR_OF_A_KIND, 5, NORMAL
2222, 31760, 99, 6, 27760, THREE_OF_A_KIND, 1, NORMAL
3333, 0, 2, 2, -4000, THREE_OF_A_KIND, 6, NORMAL
4444, 0, 2, 2, -4000, THREE_OF_A_KIND, 6, NORMAL
5555, 0, 2, 2, -4000, FULL_HOUSE, 6, NORMAL
6666, 0, 53, 9, -4000, THREE_OF_A_KIND, 3, NORMAL
7777, 0, 99, 14, -4000, FULL_HOUSE, 2, NORMAL
8888, 0, 16, 4, -4000, TWO_PAIR, 4, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 13, 3, -4000, THREE_OF_A_KIND, 6, NORMAL
2222, 0, 115, 3, -4000, FLUSH, 3, NORMAL
3333, 20, 330, 0, -3980, NULL, 2, NORMAL
4444, 0, 32, 18, -4000, FULL_HOUSE, 5, NORMAL
5555, 0, 2, 2, -4000, ONE_PAIR, 8, NORMAL
6666, 26060, 330, 7, 22060, FULL_HOUSE, 1, NORMAL
7777, 0, 13, 9, -4000, STRAIGHT, 6, NORMAL
8888, 0, 63, 4, -4000, TWO_PAIR, 4, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 4, 4, -4000, TWO_PAIR, 5, NORMAL
2222, 0, 33, 2, -4000, TWO_PAIR, 3, NORMAL
3333, 0, 76, 15, -4000, FLUSH, 2, NORMAL
4444, 0, 2, 2, -4000, ONE_PAIR, 6, NORMAL
5555, 0, 2, 2, -4000, ONE_PAIR, 6, NORMAL
6666, 0, 9, 2, -4000, ONE_PAIR, 4, NORMAL
7777, 0, 2, 2, -4000, TWO_PAIR, 6, NORMAL
8888, 32000, 76, 7, 28000, THREE_OF_A_KIND, 1, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 20, 474, 0, -3980, NULL, 7, NORMAL
2222, 20, 475, 0, -3980, NULL, 5, NORMAL
3333, 0, 475, 0, -4000, NULL, 6, NORMAL
4444, 0, 477, 0, -4000, NULL, 3, NORMAL
5555, 20, 477, 0, -3980, NULL, 2, NORMAL
6666, 20, 476, 0, -3980, NULL, 4, NORMAL
7777, 12120, 477, 2, 8120, FULL_HOUSE, 1, NORMAL
8888, 0, 89, 2, -4000, TWO_PAIR, 8, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 2420, 600, 7, -1580, FULL_HOUSE, 2, NORMAL
2222, 0, 2, 2, -4000, THREE_OF_A_KIND, 8, NORMAL
3333, 0, 8, 6, -4000, THREE_OF_A_KIND, 7, NORMAL
4444, 14320, 600, 8, 10320, FLUSH, 1, NORMAL
5555, 0, 112, 3, -4000, THREE_OF_A_KIND, 6, NORMAL
6666, 0, 303, 9, -4000, FULL_HOUSE, 3, NORMAL
7777, 0, 210, 4, -4000, TWO_PAIR, 4, NORMAL
8888, 0, 191, 3, -4000, FULL_HOUSE, 5, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 2, 2, -4000, TWO_PAIR, 5, NORMAL
2222, 0, 2, 2, -4000, TWO_PAIR, 5, NORMAL
3333, 20, 306, 0, -3980, NULL, 2, NORMAL
4444, 0, 2, 2, -4000, ONE_PAIR, 5, NORMAL
5555, 0, 97, 11, -4000, FLUSH, 3, NORMAL
6666, 0, 2, 2, -4000, ONE_PAIR, 5, NORMAL
7777, 0, 10, 2, -4000, TWO_PAIR, 4, NORMAL
8888, 28420, 306, 8, 24420, THREE_OF_A_KIND, 1, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 2, 2, -4000, ONE_PAIR, 6, NORMAL
2222, 0, 66, 7, -4000, FLUSH, 3, NORMAL
3333, 32000, 124, 16, 28000, FULL_HOUSE, 1, NORMAL
4444, 0, 2, 2, -4000, ONE_PAIR, 6, NORMAL
5555, 0, 2, 2, -4000, ONE_PAIR, 6, NORMAL
6666, 0, 9, 2, -4000, ONE_PAIR, 5, NORMAL
7777, 0, 12, 4, -4000, THREE_OF_A_KIND, 4, NORMAL
8888, 0, 124, 3, -4000, THREE_OF_A_KIND, 2, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 114, 5, -4000, STRAIGHT, 4, NORMAL
2222, 0, 97, 4, -4000, TWO_PAIR, 5, NORMAL
3333, 20, 366, 0, -3980, NULL, 2, NORMAL
4444, 0, 2, 2, -4000, TWO_PAIR, 8, NORMAL
5555, 20, 29, 2, -3980, THREE_OF_A_KIND, 6, NORMAL
6666, 24520, 366, 10, 20520, FLUSH, 1, NORMAL
7777, 0, 8, 3, -4000, TWO_PAIR, 7, NORMAL
8888, 0, 126, 4, -4000, THREE_OF_A_KIND, 3, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 59, 14, -4000, FLUSH, 3, NORMAL
2222, 29160, 254, 7, 25160, TWO_PAIR, 1, NORMAL
3333, 0, 2, 2, -4000, ONE_PAIR, 6, NORMAL
4444, 0, 2, 2, -4000, ONE_PAIR, 6, NORMAL
5555, 0, 2, 2, -4000, HIGH_CARD, 6, NORMAL
6666, 0, 11, 3, -4000, HIGH_CARD, 4, NORMAL
7777, 0, 4, 3, -4000, ONE_PAIR, 5, NORMAL
8888, 20, 254, 2, -3980, ONE_PAIR, 2, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 522, 0, -4000, NULL, 4, NORMAL
2222, 20, 524, 0, -3980, NULL, 2, NORMAL
3333, 0, 521, 0, -4000, NULL, 5, NORMAL
4444, 20, 522, 0, -3980, NULL, 3, NORMAL
5555, 0, 520, 0, -4000, NULL, 7, NORMAL
6666, 20, 520, 0, -3980, NULL, 6, NORMAL
7777, 10480, 524, 3, 6480, TWO_PAIR, 1, NORMAL
8888, 0, 453, 3, -4000, TWO_PAIR, 8, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 66, 6, -4000, FULL_HOUSE, 4, NORMAL
2222, 0, 84, 20, -4000, FULL_HOUSE, 3, NORMAL
3333, 0, 2, 2, -4000, ONE_PAIR, 8, NORMAL
4444, 0, 34, 3, -4000, TWO_PAIR, 6, NORMAL
5555, 0, 13, 2, -4000, THREE_OF_A_KIND, 7, NORMAL
6666, 19480, 600, 8, 15480, FLUSH, 1, NORMAL
7777, 3580, 600, 7, -420, THREE_OF_A_KIND, 2, NORMAL
8888, 0, 50, 3, -4000, ONE_PAIR, 5, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 2, 2, -4000, ONE_PAIR, 5, NORMAL
2222, 0, 2, 2, -4000, ONE_PAIR, 5, NORMAL
3333, 20, 379, 0, -3980, NULL, 2, NORMAL
4444, 0, 2, 2, -4000, HIGH_CARD, 5, NORMAL
5555, 31980, 379, 7, 27980, FLUSH, 1, NORMAL
6666, 0, 2, 2, -4000, TWO_PAIR, 5, NORMAL
7777, 0, 5, 5, -4000, FLUSH, 4, NORMAL
8888, 0, 27, 2, -4000, ONE_PAIR, 3, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 2, 2, -4000, ONE_PAIR, 6, NORMAL
2222, 0, 58, 5, -4000, THREE_OF_A_KIND, 3, NORMAL
3333, 0, 2, 2, -4000, ONE_PAIR, 6, NORMAL
4444, 32000, 178, 20, 28000, FLUSH, 1, NORMAL
5555, 0, 2, 2, -4000, TWO_PAIR, 6, NORMAL
6666, 0, 18, 6, -4000, STRAIGHT, 4, NORMAL
7777, 0, 3, 2, -4000, ONE_PAIR, 5, NORMAL
8888, 0, 178, 7, -4000, THREE_OF_A_KIND, 2, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 14, 2, -4000, HIGH_CARD, 7, NORMAL
2222, 0, 23, 3, -4000, TWO_PAIR, 5, NORMAL
3333, 20, 359, 0, -3980, NULL, 2, NORMAL
4444, 31980, 359, 22, 27980, FLUSH, 1, NORMAL
5555, 0, 30, 7, -4000, FLUSH, 4, NORMAL
6666, 0, 18, 5, -4000, STRAIGHT, 6, NORMAL
7777, 0, 3, 3, -4000, STRAIGHT, 8, NORMAL
8888, 0, 64, 5, -4000, TWO_PAIR, 3, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 2, 2, -4000, TWO_PAIR, 5, NORMAL
2222, 0, 51, 5, -4000, TWO_PAIR, 3, NORMAL
3333, 0, 2, 2, -4000, TWO_PAIR, 5, NORMAL
4444, 0, 2, 2, -4000, TWO_PAIR, 5, NORMAL
5555, 0, 2, 2, -4000, TWO_PAIR, 5, NORMAL
6666, 12920, 600, 11, 8920, FULL_HOUSE, 1, NORMAL
7777, 0, 20, 10, -4000, STRAIGHT, 4, NORMAL
8888, 10500, 600, 10, 6500, FLUSH, 2, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 20, 488, 0, -3980, NULL, 7, NORMAL
2222, 0, 489, 0, -4000, NULL, 6, NORMAL
3333, 20, 495, 0, -3980, NULL, 2, NORMAL
4444, 20, 491, 0, -3980, NULL, 3, NORMAL
5555, 0, 491, 0, -4000, NULL, 4, NORMAL
6666, 0, 490, 0, -4000, NULL, 5, NORMAL
7777, 10700, 495, 5, 6700, TWO_PAIR, 1, NORMAL
8888, 0, 209, 5, -4000, STRAIGHT, 8, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 20, 130, 5, -3980, TWO_PAIR, 6, NORMAL
2222, 0, 23, 8, -4000, FULL_HOUSE, 7, NORMAL
3333, 0, 2, 2, -4000, TWO_PAIR, 8, NORMAL
4444, 30, 372, 6, -3970, TWO_PAIR, 3, NORMAL
5555, 0, 243, 5, -4000, THREE_OF_A_KIND, 4, NORMAL
6666, 6240, 600, 14, 2240, FULL_HOUSE, 2, NORMAL
7777, 7630, 600, 9, 3630, TWO_PAIR, 1, NORMAL
8888, 0, 134, 7, -4000, FULL_HOUSE, 5, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 2, 2, -4000, TWO_PAIR, 6, NORMAL
2222, 0, 2, 2, -4000, THREE_OF_A_KIND, 6, NORMAL
3333, 20, 375, 0, -3980, NULL, 2, NORMAL
4444, 31980, 375, 6, 27980, FULL_HOUSE, 1, NORMAL
5555, 0, 2, 2, -4000, TWO_PAIR, 6, NORMAL
6666, 0, 3, 3, -4000, THREE_OF_A_KIND, 4, NORMAL
7777, 0, 3, 2, -4000, THREE_OF_A_KIND, 4, NORMAL
8888, 0, 28, 3, -4000, TWO_PAIR, 3, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 2, 2, -4000, FLUSH, 6, NORMAL
2222, 27100, 309, 7, 23100, TWO_PAIR, 1, NORMAL
3333, 0, 2, 2, -4000, FLUSH, 6, NORMAL
4444, 0, 2, 2, -4000, ONE_PAIR, 6, NORMAL
5555, 0, 6, 4, -4000, FULL_HOUSE, 5, NORMAL
6666, 0, 56, 4, -4000, TWO_PAIR, 3, NORMAL
7777, 0, 11, 5, -4000, FLUSH, 4, NORMAL
8888, 0, 309, 3, -4000, TWO_PAIR, 2, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 228, 2, -4000, TWO_PAIR, 3, NORMAL
2222, 0, 56, 3, -4000, TWO_PAIR, 5, NORMAL
3333, 20, 250, 0, -3980, NULL, 2, NORMAL
4444, 0, 15, 8, -4000, THREE_OF_A_KIND, 6, NORMAL
5555, 0, 3, 2, -4000, TWO_PAIR, 8, NORMAL
6666, 25620, 250, 9, 21620, THREE_OF_A_KIND, 1, NORMAL
7777, 0, 4, 4, -4000, TWO_PAIR, 7, NORMAL
8888, 0, 107, 3, -4000, THREE_OF_A_KIND, 4, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 8, 8, -4000, STRAIGHT, 5, NORMAL
2222, 0, 19, 4, -4000, FLUSH, 2, NORMAL
3333, 0, 2, 2, -4000, ONE_PAIR, 6, NORMAL
4444, 32000, 19, 14, 28000, FLUSH, 1, NORMAL
5555, 0, 2, 2, -4000, TWO_PAIR, 6, NORMAL
6666, 0, 13, 3, -4000, TWO_PAIR, 4, NORMAL
7777, 0, 2, 2, -4000, TWO_PAIR, 6, NORMAL
8888, 0, 17, 2, -4000, THREE_OF_A_KIND, 3, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 20, 507, 0, -3980, NULL, 2, NORMAL
2222, 20, 503, 0, -3980, NULL, 6, NORMAL
3333, 20, 505, 0, -3980, NULL, 3, NORMAL
4444, 0, 505, 0, -4000, NULL, 4, NORMAL
5555, 20, 504, 0, -3980, NULL, 5, NORMAL
6666, 0, 503, 0, -4000, NULL, 7, NORMAL
7777, 0, 320, 3, -4000, ONE_PAIR, 8, NORMAL
8888, 9940, 507, 3, 5940, ONE_PAIR, 1, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 166, 6, -4000, TWO_PAIR, 3, NORMAL
2222, 0, 5, 5, -4000, FLUSH, 8, NORMAL
3333, 0, 36, 16, -4000, THREE_OF_A_KIND, 4, NORMAL
4444, 8400, 600, 8, 4400, THREE_OF_A_KIND, 2, NORMAL
5555, 0, 23, 2, -4000, ONE_PAIR, 5, NORMAL
6666, 0, 11, 2, -4000, TWO_PAIR, 7, NORMAL
7777, 11160, 600, 7, 7160, FLUSH, 1, NORMAL
8888, 0, 14, 2, -4000, ONE_PAIR, 6, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 2, 2, -4000, ONE_PAIR, 4, NORMAL
2222, 0, 2, 2, -4000, TWO_PAIR, 4, NORMAL
3333, 20, 361, 0, -3980, NULL, 2, NORMAL
4444, 0, 2, 2, -4000, TWO_PAIR, 4, NORMAL
5555, 31980, 361, 7, 27980, FLUSH, 1, NORMAL
6666, 0, 2, 2, -4000, ONE_PAIR, 4, NORMAL
7777, 0, 2, 2, -4000, ONE_PAIR, 4, NORMAL
8888, 0, 42, 5, -4000, STRAIGHT, 3, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 2, 2, -4000, ONE_PAIR, 8, NORMAL
2222, 0, 107, 3, -4000, TWO_PAIR, 2, NORMAL
3333, 0, 3, 3, -4000, TWO_PAIR, 7, NORMAL
4444, 0, 5, 5, -4000, STRAIGHT, 5, NORMAL
5555, 32000, 107, 12, 28000, FULL_HOUSE, 1, NORMAL
6666, 0, 4, 2, -4000, TWO_PAIR, 6, NORMAL
7777, 0, 7, 4, -4000, FULL_HOUSE, 4, NORMAL
8888, 0, 11, 2, -4000, ONE_PAIR, 3, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 20, 137, 4, -3980, TWO_PAIR, 4, NORMAL
2222, 0, 270, 5, -4000, FULL_HOUSE, 2, NORMAL
3333, 20, 243, 0, -3980, NULL, 3, NORMAL
4444, 0, 23, 13, -4000, THREE_OF_A_KIND, 6, NORMAL
5555, 25520, 270, 11, 21520, FULL_HOUSE, 1, NORMAL
6666, 0, 48, 6, -4000, TWO_PAIR, 5, NORMAL
7777, 0, 2, 2, -4000, TWO_PAIR, 8, NORMAL
8888, 0, 7, 2, -4000, ONE_PAIR, 7, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 2, 2, -4000, TWO_PAIR, 6, NORMAL
2222, 0, 52, 2, -4000, TWO_PAIR, 3, NORMAL
3333, 0, 2, 2, -4000, TWO_PAIR, 6, NORMAL
4444, 0, 2, 2, -4000, THREE_OF_A_KIND, 6, NORMAL
5555, 0, 5, 4, -4000, THREE_OF_A_KIND, 5, NORMAL
6666, 0, 30, 4, -4000, THREE_OF_A_KIND, 4, NORMAL
7777, 0, 114, 12, -4000, FULL_HOUSE, 2, NORMAL
8888, 31620, 114, 4, 27620, TWO_PAIR, 1, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 20, 464, 0, -3980, NULL, 7, NORMAL
2222, 0, 466, 0, -4000, NULL, 5, NORMAL
3333, 20, 468, 0, -3980, NULL, 2, NORMAL
4444, 20, 467, 0, -3980, NULL, 3, NORMAL
5555, 0, 465, 0, -4000, NULL, 6, NORMAL
6666, 20, 466, 0, -3980, NULL, 4, NORMAL
7777, 11560, 468, 2, 7560, FLUSH, 1, NORMAL
8888, 0, 10, 2, -4000, TWO_PAIR, 8, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 10660, 600, 13, 6660, FULL_HOUSE, 1, NORMAL
2222, 20, 15, 8, -3980, TWO_PAIR, 7, NORMAL
3333, 0, 2, 2, -4000, ONE_PAIR, 8, NORMAL
4444, 0, 124, 6, -4000, FULL_HOUSE, 6, NORMAL
5555, 4640, 600, 11, 640, TWO_PAIR, 2, NORMAL
6666, 0, 191, 4, -4000, TWO_PAIR, 4, NORMAL
7777, 0, 156, 2, -4000, ONE_PAIR, 5, NORMAL
8888, 20, 384, 12, -3980, FULL_HOUSE, 3, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 2, 2, -4000, TWO_PAIR, 8, NORMAL
2222, 0, 3, 3, -4000, STRAIGHT, 6, NORMAL
3333, 20, 302, 0, -3980, NULL, 2, NORMAL
4444, 0, 5, 5, -4000, STRAIGHT, 4, NORMAL
5555, 0, 3, 3, -4000, STRAIGHT, 6, NORMAL
6666, 0, 4, 4, -4000, STRAIGHT, 5, NORMAL
7777, 0, 100, 8, -4000, FULL_HOUSE, 3, NORMAL
8888, 27840, 302, 4, 23840, FLUSH, 1, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 2, 2, -4000, ONE_PAIR, 7, NORMAL
2222, 0, 13, 2, -4000, ONE_PAIR, 3, NORMAL
3333, 0, 76, 15, -4000, STRAIGHT, 2, NORMAL
4444, 0, 3, 3, -4000, STRAIGHT, 5, NORMAL
5555, 0, 2, 2, -4000, ONE_PAIR, 7, NORMAL
6666, 0, 12, 5, -4000, TWO_PAIR, 4, NORMAL
7777, 0, 3, 2, -4000, TWO_PAIR, 5, NORMAL
8888, 32000, 76, 7, 28000, THREE_OF_A_KIND, 1, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 162, 2, -4000, ONE_PAIR, 6, NORMAL
2222, 20020, 600, 12, 16020, TWO_PAIR, 1, NORMAL
3333, 20, 332, 0, -3980, NULL, 3, NORMAL
4444, 20, 4, 3, -3980, ONE_PAIR, 7, NORMAL
5555, 0, 289, 12, -4000, FOUR_OF_A_KIND, 5, NORMAL
6666, 760, 600, 12, -3240, TWO_PAIR, 2, NORMAL
7777, 0, 4, 2, -4000, HIGH_CARD, 8, NORMAL
8888, 0, 294, 9, -4000, FLUSH, 4, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 2, 2, -4000, ONE_PAIR, 7, NORMAL
2222, 32000, 53, 6, 28000, FULL_HOUSE, 1, NORMAL
3333, 0, 2, 2, -4000, STRAIGHT, 7, NORMAL
4444, 0, 53, 19, -4000, STRAIGHT, 2, NORMAL
5555, 0, 6, 6, -4000, STRAIGHT, 5, NORMAL
6666, 0, 21, 7, -4000, STRAIGHT, 3, NORMAL
7777, 0, 3, 2, -4000, HIGH_CARD, 6, NORMAL
8888, 0, 17, 3, -4000, ONE_PAIR, 4, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 20, 514, 0, -3980, NULL, 2, NORMAL
2222, 20, 512, 0, -3980, NULL, 5, NORMAL
3333, 20, 511, 0, -3980, NULL, 7, NORMAL
4444, 20, 513, 0, -3980, NULL, 3, NORMAL
5555, 0, 513, 0, -4000, NULL, 4, NORMAL
6666, 0, 512, 0, -4000, NULL, 6, NORMAL
7777, 11140, 514, 5, 7140, STRAIGHT, 1, NORMAL
8888, 0, 385, 5, -4000, ONE_PAIR, 8, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 323, 5, -4000, THREE_OF_A_KIND, 3, NORMAL
2222, 0, 8, 6, -4000, TWO_PAIR, 7, NORMAL
3333, 0, 2, 2, -4000, ONE_PAIR, 8, NORMAL
4444, 0, 529, 12, -4000, THREE_OF_A_KIND, 2, NORMAL
5555, 17660, 529, 10, 13660, FLUSH, 1, NORMAL
6666, 0, 127, 4, -4000, STRAIGHT, 5, NORMAL
7777, 0, 238, 4, -4000, STRAIGHT, 4, NORMAL
8888, 20, 101, 3, -3980, TWO_PAIR, 6, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 31980, 373, 56, 27980, FULL_HOUSE, 1, NORMAL
2222, 0, 2, 2, -4000, FLUSH, 4, NORMAL
3333, 0, 201, 0, -4000, NULL, 3, NORMAL
4444, 0, 2, 2, -4000, FLUSH, 4, NORMAL
5555, 0, 2, 2, -4000, ONE_PAIR, 4, NORMAL
6666, 0, 2, 2, -4000, ONE_PAIR, 4, NORMAL
7777, 0, 2, 2, -4000, ONE_PAIR, 4, NORMAL
8888, 20, 373, 54, -3980, FULL_HOUSE, 2, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 2, 2, -4000, TWO_PAIR, 6, NORMAL
2222, 0, 19, 4, -4000, THREE_OF_A_KIND, 3, NORMAL
3333, 32000, 308, 17, 28000, FULL_HOUSE, 1, NORMAL
4444, 0, 5, 5, -4000, STRAIGHT, 5, NORMAL
5555, 0, 2, 2, -4000, TWO_PAIR, 6, NORMAL
6666, 0, 9, 4, -4000, STRAIGHT, 4, NORMAL
7777, 0, 2, 2, -4000, ONE_PAIR, 6, NORMAL
8888, 0, 308, 6, -4000, FULL_HOUSE, 2, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 96, 4, -4000, TWO_PAIR, 5, NORMAL
2222, 20, 94, 3, -3980, ONE_PAIR, 6, NORMAL
3333, 20, 293, 0, -3980, NULL, 2, NORMAL
4444, 0, 2, 2, -4000, ONE_PAIR, 8, NORMAL
5555, 0, 215, 6, -4000, THREE_OF_A_KIND, 3, NORMAL
6666, 0, 126, 7, -4000, FULL_HOUSE, 4, NORMAL
7777, 0, 15, 5, -4000, TWO_PAIR, 7, NORMAL
8888, 25880, 293, 9, 21880, STRAIGHT, 1, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 2, 2, -4000, THREE_OF_A_KIND, 6, NORMAL
2222, 0, 42, 3, -4000, ONE_PAIR, 2, NORMAL
3333, 32000, 42, 8, 28000, FULL_HOUSE, 1, NORMAL
4444, 0, 4, 4, -4000, FULL_HOUSE, 4, NORMAL
5555, 0, 2, 2, -4000, TWO_PAIR, 6, NORMAL
6666, 0, 4, 2, -4000, TWO_PAIR, 4, NORMAL
7777, 0, 2, 2, -4000, TWO_PAIR, 6, NORMAL
8888, 0, 10, 2, -4000, ONE_PAIR, 3, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 496, 0, -4000, NULL, 5, NORMAL
2222, 0, 495, 0, -4000, NULL, 7, NORMAL
3333, 20, 499, 0, -3980, NULL, 2, NORMAL
4444, 20, 495, 0, -3980, NULL, 6, NORMAL
5555, 0, 497, 0, -4000, NULL, 4, NORMAL
6666, 20, 497, 0, -3980, NULL, 3, NORMAL
7777, 0, 260, 2, -4000, TWO_PAIR, 8, NORMAL
8888, 8860, 499, 2, 4860, THREE_OF_A_KIND, 1, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 17720, 433, 10, 13720, FULL_HOUSE, 1, NORMAL
2222, 0, 25, 8, -4000, THREE_OF_A_KIND, 7, NORMAL
3333, 0, 2, 2, -4000, ONE_PAIR, 8, NORMAL
4444, 0, 433, 5, -4000, TWO_PAIR, 2, NORMAL
5555, 0, 85, 3, -4000, TWO_PAIR, 5, NORMAL
6666, 0, 240, 4, -4000, THREE_OF_A_KIND, 4, NORMAL
7777, 0, 327, 5, -4000, STRAIGHT, 3, NORMAL
8888, 0, 52, 4, -4000, FULL_HOUSE, 6, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 2, 2, -4000, ONE_PAIR, 4, NORMAL
2222, 0, 2, 2, -4000, ONE_PAIR, 4, NORMAL
3333, 20, 390, 0, -3980, NULL, 2, NORMAL
4444, 0, 2, 2, -4000, TWO_PAIR, 4, NORMAL
5555, 0, 2, 2, -4000, TWO_PAIR, 4, NORMAL
6666, 0, 11, 3, -4000, FULL_HOUSE, 3, NORMAL
7777, 0, 2, 2, -4000, ONE_PAIR, 4, NORMAL
8888, 25640, 390, 2, 21640, THREE_OF_A_KIND, 1, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 2, 2, -4000, TWO_PAIR, 7, NORMAL
2222, 7800, 600, 5, 3800, TWO_PAIR, 2, NORMAL
3333, 0, 85, 20, -4000, FLUSH, 3, NORMAL
4444, 0, 2, 2, -4000, STRAIGHT, 7, NORMAL
5555, 0, 4, 4, -4000, STRAIGHT, 6, NORMAL
6666, 0, 17, 4, -4000, ONE_PAIR, 4, NORMAL
7777, 0, 7, 4, -4000, FLUSH, 5, NORMAL
8888, 16280, 600, 8, 12280, THREE_OF_A_KIND, 1, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 154, 3, -4000, FULL_HOUSE, 5, NORMAL
2222, 0, 30, 4, -4000, THREE_OF_A_KIND, 6, NORMAL
3333, 20, 301, 0, -3980, NULL, 2, NORMAL
